timestamp,stage,dataset,method,run_idx,seed,eval_seed,num_runs,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,robust_score_std,params_json,metric,baseline_method,target_method,test_name,n_pairs,mean_delta,median_delta,ci95_low,ci95_high,p_value,p_value_holm,p_value_paired_ttest,effect_size,effect_size_name,cohen_dz,rank_biserial,significant,notes
2026-05-22 00:52:35,run,Cora,ifl-gc,1,39789,39789,,0.828800,0.006100,0.816800,0.003900,0.825750,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39789, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39789, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:52:52,run,Cora,ifl-gc,2,39790,39790,,0.823100,0.009700,0.809800,0.010300,0.818250,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39790, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39790, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:53:09,run,Cora,ifl-gc,3,39791,39791,,0.826100,0.006200,0.808200,0.006800,0.823000,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39791, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39791, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:53:25,run,Cora,ifl-gc,4,39792,39792,,0.824000,0.005100,0.806800,0.005400,0.821450,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39792, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39792, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:53:43,run,Cora,ifl-gc,5,39793,39793,,0.826100,0.008100,0.812000,0.010800,0.822050,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39793, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39793, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:54:00,run,Cora,ifl-gc,6,39794,39794,,0.840700,0.006000,0.826800,0.002900,0.837700,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39794, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39794, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:54:16,run,Cora,ifl-gc,7,39795,39795,,0.829800,0.004000,0.816900,0.003600,0.827800,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39795, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39795, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:54:33,run,Cora,ifl-gc,8,39796,39796,,0.836800,0.004600,0.824100,0.004300,0.834500,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39796, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39796, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:54:50,run,Cora,ifl-gc,9,39797,39797,,0.834600,0.001700,0.818200,0.002700,0.833750,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39797, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39797, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
2026-05-22 00:55:06,run,Cora,ifl-gc,10,39798,39798,,0.833100,0.003100,0.817900,0.004700,0.831550,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""drop_edge_rate_1"": 0.3, ""drop_edge_rate_2"": 0.5, ""drop_feature_rate_1"": 0.3, ""drop_feature_rate_2"": 0.4, ""eval_repeats"": 3, ""eval_seed"": 39798, ""gca_drop_scheme"": ""pr"", ""gca_pr_k"": 200, ""iflgc_refl_du_weight"": 0.6, ""max_du_per_node"": 14, ""seed"": 39798, ""similarity_percentile"": 99.5, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 80}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=1; base_robust=0.838167
